layer,correct_prob,distractor_prob,log_odds,is_correct,item,item_id,condition,knowledge_cue,first_mention,recent_mention,question_id,question,correct_answer,distractor_answer,model_path,model_shorthand,n_layers,revision,stage,ingredient,step,tokens_seen
25,0.7862977937585696,0.001177836762429278,9.3827923876889,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,1,"At the start of the story, the stapler was in the",drawer,cabinet,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
26,0.8056145941403569,0.0008508185951461433,9.887022538836932,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,1,"At the start of the story, the stapler was in the",drawer,cabinet,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
27,0.9561968449287952,0.00015403410408614354,12.599842122302485,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,1,"At the start of the story, the stapler was in the",drawer,cabinet,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
28,0.9954073426701602,2.6622029322734684e-05,15.190378860669156,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,1,"At the start of the story, the stapler was in the",drawer,cabinet,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
29,0.9980740547944119,3.567939406174111e-05,14.77176812935606,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,1,"At the start of the story, the stapler was in the",drawer,cabinet,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
30,0.9995424747568354,8.425799081373796e-07,20.178022929452457,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,1,"At the start of the story, the stapler was in the",drawer,cabinet,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
31,0.9996278286038681,2.6100885647069334e-09,28.512717063517382,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,1,"At the start of the story, the stapler was in the",drawer,cabinet,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
32,0.999653458584322,5.686183777075852e-05,14.101679706632323,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,1,"At the start of the story, the stapler was in the",drawer,cabinet,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
33,0.9996346235295861,6.67865460927689e-05,13.869555745001465,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,1,"At the start of the story, the stapler was in the",drawer,cabinet,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
34,0.9973128438932195,0.002076415679999317,8.907807032453096,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,1,"At the start of the story, the stapler was in the",drawer,cabinet,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
35,0.9995329380298001,0.0003220051091076,11.59995481504952,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,1,"At the start of the story, the stapler was in the",drawer,cabinet,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
36,0.9993453621765178,0.0005092373711766672,10.938429329994772,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,1,"At the start of the story, the stapler was in the",drawer,cabinet,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
37,0.9995100498605378,0.0003004310038957522,11.699971653836618,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,1,"At the start of the story, the stapler was in the",drawer,cabinet,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
38,0.9991452693984973,0.0004706936767489055,11.051690264519513,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,1,"At the start of the story, the stapler was in the",drawer,cabinet,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
39,0.9890985490147383,0.0028279164249886426,8.450230977108715,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,1,"At the start of the story, the stapler was in the",drawer,cabinet,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
40,0.9468490449848314,0.02182163390610594,5.43930340352047,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,1,"At the start of the story, the stapler was in the",drawer,cabinet,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
0,6.260937023099481e-07,9.960256278691891e-08,2.6521238210372684,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
1,2.349190771878991e-07,1.263935536112346e-07,0.8942409914262598,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
2,2.634978926279747e-07,1.4861027256205627e-06,-2.495670515616768,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
3,1.7824093017414566e-07,8.821307069092866e-07,-2.3071637716590607,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
4,2.7340364614222493e-06,2.075391957294046e-06,0.3976486542965379,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
5,1.0759072973684663e-05,1.075447718362087e-05,0.0006163858206923318,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
6,9.483482311168758e-06,2.1526243165535634e-05,-1.182607741780948,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
7,3.3604152450967974e-06,2.8246777612105746e-05,-3.071374872143382,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
8,1.8992422932656782e-05,1.7956730636590196e-05,0.08089926310465816,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
9,3.7420595925921807e-06,2.7838264642016504e-06,0.42676325329580095,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
10,2.408046813066678e-05,1.2698709124544728e-06,4.245109685001016,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
11,3.238229409118121e-06,3.734722397960028e-06,-0.20579581588364368,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
12,2.7647716477133618e-06,3.6955474917468938e-06,-0.41862778597938655,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
13,4.7019541990453404e-06,1.7267847455179466e-05,-1.876755862026175,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
14,1.3056606212214435e-06,0.00010484897082075949,-6.3273889423918686,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
15,1.8608111518975487e-06,5.4889458143476785e-05,-4.882525544240827,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
16,2.0218745511335667e-06,4.356527243018743e-05,-4.429413172971636,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
17,1.720347941741216e-05,0.0008500387879317676,-5.62675638827851,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
18,7.049586159859575e-05,0.004186524192843419,-5.892070584111548,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
19,3.088380252016588e-05,0.011218682945040123,-8.504837207394768,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
20,2.2990061776160063e-05,0.008490584820216352,-8.528709775195733,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
21,0.0004125658773927315,0.10117384416929726,-7.937996148763019,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
22,0.00039851878242286,0.19604426629077312,-8.942316011735226,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
23,0.00046813235557764357,0.14363250656232124,-8.261250095793182,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
24,0.0008007948983434099,0.3749413589101024,-8.871016476236429,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
25,0.0007184573068908024,0.4532477515726712,-9.301181718348946,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
26,0.0007186430131174156,0.569127028356854,-9.629259692744485,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
27,2.5603986669682072e-05,0.05990312998723546,-11.192047209034557,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
28,0.0004001611537769555,0.9140351457723407,-11.157452802073262,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
29,0.0007850309407465373,0.9817069175560997,-10.288327149268163,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
30,1.619574962868969e-05,0.9991174340151818,-15.912751393094105,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
31,5.4223255903116045e-08,0.9995064735368944,-24.135800830960772,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
32,0.004140939358419791,0.99543958907367,-7.909231879095371,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
33,0.00546562567543831,0.994189381646869,-7.50699022723718,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
34,0.06215456526398328,0.9372855433341526,-3.9145563643116095,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
35,0.004682888759612691,0.9951784606382484,-7.73141268256975,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
36,0.008015815366666576,0.9918085937514473,-6.951068637329435,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
37,0.00337053371894321,0.9963675736966128,-8.20755720221598,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
38,0.003484588805739223,0.9960924979939727,-8.159147485342684,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
39,0.011856796510691749,0.9790088533815379,-6.367535728619401,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
40,0.054894999348478746,0.9121724362174806,-4.0545599376358785,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,2,"At the end of the story, the stapler was in the",cabinet,drawer,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
0,6.34707112918658e-12,2.221692731402626e-11,-1.8074963847319114,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,3,The person who put the stapler in the drawer was,Laura,Ross,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
1,1.2260586195499153e-10,1.7252018065894116e-10,-0.492737174027981,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,3,The person who put the stapler in the drawer was,Laura,Ross,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
2,5.774168803680532e-09,5.086070517834667e-10,3.504989914249557,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,3,The person who put the stapler in the drawer was,Laura,Ross,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
3,3.966551219784182e-08,1.0975561066274436e-08,1.8535904868855584,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,3,The person who put the stapler in the drawer was,Laura,Ross,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
4,4.864102516394594e-08,3.912426875623022e-09,3.6360379424846037,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,3,The person who put the stapler in the drawer was,Laura,Ross,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
5,8.790666556888822e-08,7.603698466277144e-08,0.20927124129227928,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,3,The person who put the stapler in the drawer was,Laura,Ross,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
6,1.777259447343745e-07,1.9887417659713058e-07,-0.16220165354293903,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,3,The person who put the stapler in the drawer was,Laura,Ross,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
7,1.3551529458645026e-07,2.727921007205504e-08,2.3125819130918424,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,3,The person who put the stapler in the drawer was,Laura,Ross,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
8,4.3001376219890357e-07,3.214786995040584e-07,0.41965968188456365,True,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,3,The person who put the stapler in the drawer was,Laura,Ross,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
9,4.5052656641918787e-08,2.809289433783771e-07,-2.6405211834794597,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,3,The person who put the stapler in the drawer was,Laura,Ross,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
10,1.2333348420989695e-09,4.3897262370329756e-08,-5.153494529634234,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,3,The person who put the stapler in the drawer was,Laura,Ross,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
11,1.5542832065125531e-09,1.7093570367498273e-08,-3.459132460223498,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,3,The person who put the stapler in the drawer was,Laura,Ross,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
12,6.129685296704893e-10,5.405192139504004e-09,-3.1404609909255754,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,3,The person who put the stapler in the drawer was,Laura,Ross,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
13,6.6919596389219365e-09,1.855309026198341e-08,-1.4711588575373618,False,6,6_fb_1_s_e_ex,False Belief,Explicit,Start,End,3,The person who put the stapler in the drawer was,Laura,Ross,allenai/OLMo-2-1124-13B,OLMO 2 13B,41,stage1-step596057-tokens5001B,stage1,,596057,5001B
