sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,model_path,model_shorthand,stage,ingredient,step,tokens_seen
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.0474473237991333,39,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
She liked the academic title.,She liked the professional title.,title,title,Same Sense,0.05318343639373779,40,3.8,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.0,0,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.0037845373153686523,1,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.03780519962310791,2,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.11710739135742188,3,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.13443100452423096,4,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.1761438250541687,5,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.2199183702468872,6,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.23759061098098755,7,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.25516319274902344,8,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.2459481954574585,9,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.24849236011505127,10,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.25249677896499634,11,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.2562955617904663,12,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.25631022453308105,13,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.27678459882736206,14,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.29069554805755615,15,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.29358524084091187,16,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.3097492456436157,17,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.3266693353652954,18,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.34900689125061035,19,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.3587760925292969,20,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.36702078580856323,21,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.39424246549606323,22,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.39695143699645996,23,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.4011855721473694,24,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.4157063364982605,25,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.40597718954086304,26,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.4152963161468506,27,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.4102184772491455,28,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.4052382707595825,29,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.39989835023880005,30,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.39990222454071045,31,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.38980430364608765,32,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.3765411376953125,33,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.3572452664375305,34,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.33734792470932007,35,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.31678903102874756,36,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.29290759563446045,37,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.26865530014038086,38,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.24521881341934204,39,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a loud toll.,toll,toll,Different Sense,0.2774575352668762,40,1.777777778,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.0,0,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.002723515033721924,1,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.04967623949050903,2,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.24979865550994873,3,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.33006447553634644,4,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.4152502417564392,5,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.4660515785217285,6,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.5230934321880341,7,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.554116278886795,8,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.559567004442215,9,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.597533643245697,10,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6037807464599609,11,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.5972351133823395,12,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.5935544073581696,13,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6058324873447418,14,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6125356256961823,15,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6204264461994171,16,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6302968263626099,17,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6395311951637268,18,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6546010971069336,19,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6572257876396179,20,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6622312068939209,21,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6722367405891418,22,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6728380024433136,23,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6799775958061218,24,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6880386471748352,25,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6862740516662598,26,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6866865754127502,27,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6867862939834595,28,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6869206428527832,29,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6801908314228058,30,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6787841022014618,31,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6731742024421692,32,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6534676551818848,33,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6303230226039886,34,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.6026479601860046,35,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.5631835460662842,36,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.521033376455307,37,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.4770558476448059,38,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.4309486746788025,39,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a costly toll.,It was a bell toll.,toll,toll,Different Sense,0.452616810798645,40,0.857142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.0,0,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.003116786479949951,1,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.05166506767272949,2,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.26430320739746094,3,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.3142261505126953,4,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.37457185983657837,5,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.41685110330581665,6,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.44829028844833374,7,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.4625905156135559,8,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.4720817804336548,9,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.48069846630096436,10,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.4705018401145935,11,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.4531159996986389,12,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.43655335903167725,13,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.4450494050979614,14,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.45102012157440186,15,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.4541717767715454,16,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.46908003091812134,17,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.4864877462387085,18,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.5014220476150513,19,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.5067397654056549,20,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.5165694653987885,21,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.5332666635513306,22,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.5261438190937042,23,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.5207447111606598,24,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
It was a road toll.,It was a loud toll.,toll,toll,Different Sense,0.5283710360527039,25,0.357142857,6,6,allenai/OLMo-2-1124-13B,OLMO 2 13B,stage1,,10000,84B
